"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","CLOC","DLOC","HNDB","LDC","LLDC","LLOC","LOC","MI","McCC","NOI","NOS","NUMPAR","TCLOC","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules","Clone Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Size Metric Rules"
"L3453","attr()","androidx.legacy.coreutils.R$attr.<init>()V","L3452","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\coreutils\R.java","13","9","13","26","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3467","color()","androidx.legacy.coreutils.R$color.<init>()V","L3466","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\coreutils\R.java","29","9","29","27","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3473","dimen()","androidx.legacy.coreutils.R$dimen.<init>()V","L3472","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\coreutils\R.java","37","9","37","27","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3497","drawable()","androidx.legacy.coreutils.R$drawable.<init>()V","L3496","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\coreutils\R.java","63","9","63","30","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3511","id()","androidx.legacy.coreutils.R$id.<init>()V","L3510","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\coreutils\R.java","79","9","79","24","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3541","integer()","androidx.legacy.coreutils.R$integer.<init>()V","L3540","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\coreutils\R.java","111","9","111","29","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3544","layout()","androidx.legacy.coreutils.R$layout.<init>()V","L3543","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\coreutils\R.java","116","9","116","28","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3552","string()","androidx.legacy.coreutils.R$string.<init>()V","L3551","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\coreutils\R.java","126","9","126","28","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3555","style()","androidx.legacy.coreutils.R$style.<init>()V","L3554","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\coreutils\R.java","131","9","131","27","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3564","styleable()","androidx.legacy.coreutils.R$styleable.<init>()V","L3563","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\coreutils\R.java","142","9","142","31","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3609","attr()","androidx.legacy.v4.R$attr.<init>()V","L3608","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\v4\R.java","13","9","13","26","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3632","color()","androidx.legacy.v4.R$color.<init>()V","L3631","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\v4\R.java","38","9","38","27","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3641","dimen()","androidx.legacy.v4.R$dimen.<init>()V","L3640","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\v4\R.java","49","9","49","27","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3669","drawable()","androidx.legacy.v4.R$drawable.<init>()V","L3668","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\v4\R.java","79","9","79","30","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3683","id()","androidx.legacy.v4.R$id.<init>()V","L3682","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\v4\R.java","95","9","95","24","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3725","integer()","androidx.legacy.v4.R$integer.<init>()V","L3724","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\v4\R.java","139","9","139","29","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3729","layout()","androidx.legacy.v4.R$layout.<init>()V","L3728","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\v4\R.java","145","9","145","28","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3746","string()","androidx.legacy.v4.R$string.<init>()V","L3745","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\v4\R.java","164","9","164","28","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3749","style()","androidx.legacy.v4.R$style.<init>()V","L3748","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\v4\R.java","169","9","169","27","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3764","styleable()","androidx.legacy.v4.R$styleable.<init>()V","L3763","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\legacy\v4\R.java","186","9","186","31","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3823","attr()","androidx.lifecycle.extensions.R$attr.<init>()V","L3822","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\lifecycle\extensions\R.java","13","9","13","26","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3846","color()","androidx.lifecycle.extensions.R$color.<init>()V","L3845","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\lifecycle\extensions\R.java","38","9","38","27","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3852","dimen()","androidx.lifecycle.extensions.R$dimen.<init>()V","L3851","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\lifecycle\extensions\R.java","46","9","46","27","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3876","drawable()","androidx.lifecycle.extensions.R$drawable.<init>()V","L3875","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\lifecycle\extensions\R.java","72","9","72","30","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3890","id()","androidx.lifecycle.extensions.R$id.<init>()V","L3889","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\lifecycle\extensions\R.java","88","9","88","24","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3927","integer()","androidx.lifecycle.extensions.R$integer.<init>()V","L3926","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\lifecycle\extensions\R.java","127","9","127","29","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3930","layout()","androidx.lifecycle.extensions.R$layout.<init>()V","L3929","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\lifecycle\extensions\R.java","132","9","132","28","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3938","string()","androidx.lifecycle.extensions.R$string.<init>()V","L3937","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\lifecycle\extensions\R.java","142","9","142","28","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3941","style()","androidx.lifecycle.extensions.R$style.<init>()V","L3940","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\lifecycle\extensions\R.java","147","9","147","27","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3951","styleable()","androidx.lifecycle.extensions.R$styleable.<init>()V","L3950","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\lifecycle\extensions\R.java","159","9","159","31","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4008","R()","androidx.lifecycle.livedata.core.R.<init>()V","L4007","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\androidx\lifecycle\livedata\core\R.java","10","5","10","19","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8285","R()","com.google.firebase.R.<init>()V","L8284","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\com\google\firebase\R.java","10","5","10","19","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8671","R()","com.gun0912.tedpermission.R.<init>()V","L8670","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\com\gun0912\tedpermission\R.java","10","5","10","19","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10108","R()","com.mikhaellopez.circularimageview.R.<init>()V","L10107","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\com\mikhaellopez\circularimageview\R.java","10","5","10","19","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11660","R()","com.shockwave.pdfium.R.<init>()V","L11659","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\com\shockwave\pdfium\R.java","10","5","10","19","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11670","R()","com.squareup.picasso.R.<init>()V","L11669","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\build\generated\not_namespaced_r_class_sources\debug\r\com\squareup\picasso\R.java","10","5","10","19","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16387","void authenticationTest()","com.whatEver.iitnstu.AuthenticationActivityTest.authenticationTest()V","L16377","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\androidTest\java\com\whatEver\iitnstu\AuthenticationActivityTest.java","43","5","74","6","0","0","0","0","0","0","0","0","0","0","0","30","32","0","1","1","6","0","0","30","32","6","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L16392","Matcher<View> childAtPosition(Matcher<View> parentMatcher, int position)","com.whatEver.iitnstu.AuthenticationActivityTest.childAtPosition(LMatcher;I)LMatcher;","L16377","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\androidTest\java\com\whatEver\iitnstu\AuthenticationActivityTest.java","76","5","93","6","0","0","0","0","0","0","0","0","0","0","0","5","6","0","1","0","1","2","0","16","18","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16409","void useAppContext()","com.whatEver.iitnstu.ExampleInstrumentedTest.useAppContext()V","L16406","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\androidTest\java\com\whatEver\iitnstu\ExampleInstrumentedTest.java","21","5","27","6","0","0","0","0","0","0","1","0","0","0","0","5","7","0","1","0","2","0","1","5","7","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L16418","void onCreate(Bundle savedInstanceState)","com.whatEver.iitnstu.AllCourseDetailsActivity.onCreate(LBundle;)V","L16410","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\AllCourseDetailsActivity.java","21","5","30","6","0","0","0","0","0","0","0","0","0","0","0","8","10","0","1","2","5","1","0","8","10","5","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"L16426","void fetchingData()","com.whatEver.iitnstu.AllCourseDetailsActivity.fetchingData()V","L16410","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\AllCourseDetailsActivity.java","35","5","45","6","0","0","0","0","0","0","3","3","0","0","0","7","11","0","1","1","2","0","3","10","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16445","void onCreate(Bundle savedInstanceState)","com.whatEver.iitnstu.AuthenticationActivity.onCreate(LBundle;)V","L16382","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\AuthenticationActivity.java","28","5","85","6","0","0","0","0","0","0","0","0","0","0","0","17","54","0","1","0","11","1","0","47","58","12","0","0","1","0","7","0","0","7","0","0","0","0","0","0","0","0","0","0"
"L16786","void onCreate(Bundle savedInstanceState)","com.whatEver.iitnstu.CourseCoordinatorActivity.onCreate(LBundle;)V","L16779","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\CourseCoordinatorActivity.java","30","5","41","6","0","0","0","0","0","0","0","0","0","0","0","10","12","0","1","2","7","1","0","10","12","7","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
